user_id,date,activity_type,duration_min,intensity
400,2026-03-04,running,45,medium
400,2026-03-03,running,99,high
400,2026-01-18,running,65,medium
400,2026-03-21,cycling,91,medium
400,2026-02-17,strength,67,high
400,2026-01-08,running,47,high
400,2026-03-16,running,69,medium
400,2026-04-03,strength,24,medium
400,2026-03-02,cycling,98,medium
400,2026-03-19,strength,119,high
400,2026-03-28,strength,41,high
400,2026-01-30,swimming,71,low
400,2026-01-09,running,83,low
400,2026-04-01,cycling,48,high
400,2026-03-24,running,94,medium
400,2026-03-19,running,85,low
400,2026-03-20,strength,52,high
400,2026-03-07,strength,72,medium
400,2026-02-19,strength,53,medium
400,2026-01-28,cycling,41,low
400,2026-01-11,strength,100,low
400,2026-03-30,strength,91,medium
400,2026-01-15,running,79,medium
400,2026-02-07,running,67,medium
400,2026-03-12,swimming,32,medium
400,2026-02-02,strength,81,medium
400,2026-01-12,cycling,114,high
401,2026-02-27,cycling,24,high
401,2026-03-02,cycling,33,medium
401,2026-02-22,running,107,low
401,2026-02-10,strength,105,medium
401,2026-01-07,running,49,medium
401,2026-03-12,running,105,high
401,2026-02-18,strength,107,high
401,2026-02-16,cycling,103,medium
401,2026-03-24,running,87,medium
401,2026-02-06,running,114,high
401,2026-02-06,cycling,27,medium
401,2026-03-20,running,43,medium
401,2026-02-01,running,107,medium
401,2026-02-16,cycling,48,medium
401,2026-01-25,strength,52,high
401,2026-03-05,swimming,97,medium
401,2026-03-15,cycling,45,medium
401,2026-03-15,strength,61,medium
401,2026-03-23,cycling,83,low
401,2026-03-11,strength,65,low
401,2026-01-09,strength,95,high
401,2026-03-18,swimming,91,high
401,2026-03-21,running,70,low
401,2026-03-20,running,87,high
401,2026-01-10,strength,33,low
401,2026-01-24,strength,43,medium
401,2026-01-24,running,20,high
401,2026-01-17,strength,95,high
401,2026-03-18,cycling,21,medium
401,2026-03-31,strength,27,medium
401,2026-02-15,running,27,low
401,2026-03-20,strength,97,high
401,2026-01-07,cycling,62,high
401,2026-01-15,running,103,low
401,2026-02-16,strength,46,medium
401,2026-01-14,strength,65,medium
401,2026-03-08,running,60,medium
401,2026-02-01,strength,35,medium
401,2026-03-20,running,108,high
402,2026-03-12,running,74,high
402,2026-02-18,strength,101,medium
402,2026-01-16,strength,96,high
402,2026-01-22,swimming,21,medium
402,2026-03-12,running,47,medium
402,2026-03-22,swimming,57,low
402,2026-01-14,running,63,medium
402,2026-01-14,running,23,medium
402,2026-02-05,swimming,78,high
402,2026-03-18,strength,63,high
402,2026-03-25,strength,26,medium
402,2026-03-25,running,77,medium
402,2026-02-28,running,116,medium
402,2026-03-06,strength,32,low
402,2026-02-17,running,72,medium
402,2026-03-16,swimming,80,high
403,2026-03-04,strength,119,high
403,2026-03-08,cycling,113,low
403,2026-01-06,strength,74,medium
403,2026-02-22,running,45,low
403,2026-04-04,running,37,medium
403,2026-02-15,strength,34,high
403,2026-01-15,strength,59,low
403,2026-03-21,running,113,medium
403,2026-02-05,strength,101,medium
403,2026-01-16,strength,99,low
403,2026-02-22,cycling,90,low
403,2026-02-01,cycling,55,medium
403,2026-03-16,cycling,28,high
403,2026-02-28,cycling,86,medium
403,2026-01-11,strength,107,medium
403,2026-02-05,running,51,high
403,2026-02-18,strength,23,high
403,2026-02-10,strength,87,high
403,2026-03-01,swimming,86,low
403,2026-02-08,running,52,medium
403,2026-04-03,running,51,high
403,2026-02-20,running,40,medium
403,2026-03-11,cycling,91,low
403,2026-01-27,cycling,102,medium
403,2026-03-15,running,26,medium
403,2026-03-17,running,115,medium
403,2026-01-22,running,53,high
403,2026-04-01,cycling,26,low
403,2026-02-21,swimming,61,high
403,2026-03-31,strength,88,medium
403,2026-02-18,swimming,40,medium
403,2026-03-22,running,118,high
403,2026-01-31,running,22,medium
404,2026-01-21,strength,64,medium
404,2026-01-08,swimming,98,medium
404,2026-01-10,running,43,low
404,2026-03-19,strength,114,high
404,2026-03-01,swimming,52,low
404,2026-02-28,running,62,high
404,2026-03-24,swimming,109,low
404,2026-03-02,strength,104,low
404,2026-02-26,running,65,medium
404,2026-04-01,running,25,medium
404,2026-01-13,strength,92,high
404,2026-02-06,cycling,93,high
404,2026-01-31,running,63,medium
404,2026-03-14,strength,39,medium
404,2026-03-01,strength,116,medium
404,2026-01-14,cycling,114,medium
404,2026-01-17,running,65,high
404,2026-03-13,strength,88,medium
404,2026-02-10,strength,70,low
404,2026-02-18,running,58,medium
404,2026-01-24,cycling,32,low
404,2026-02-28,running,114,medium
404,2026-01-07,running,104,medium
405,2026-02-03,running,69,medium
405,2026-03-08,running,37,high
405,2026-03-23,cycling,83,medium
405,2026-03-08,cycling,109,medium
405,2026-02-25,strength,96,medium
405,2026-01-18,swimming,53,medium
405,2026-01-22,cycling,73,high
405,2026-02-25,cycling,90,medium
405,2026-02-21,running,36,medium
405,2026-03-09,running,42,low
405,2026-02-06,cycling,93,medium
405,2026-03-20,strength,94,medium
405,2026-02-21,running,66,low
405,2026-03-11,running,90,medium
405,2026-03-28,strength,79,medium
405,2026-02-18,running,48,medium
405,2026-03-22,cycling,99,medium
405,2026-03-28,swimming,39,medium
405,2026-04-04,strength,93,medium
405,2026-03-18,running,71,medium
405,2026-03-26,strength,79,high
405,2026-02-12,cycling,82,medium
406,2026-04-04,running,35,high
406,2026-03-07,running,70,medium
406,2026-01-09,running,96,high
406,2026-02-19,running,42,medium
406,2026-01-11,strength,88,low
406,2026-01-30,running,94,medium
406,2026-03-30,running,53,high
406,2026-02-14,cycling,99,medium
406,2026-02-07,cycling,80,medium
407,2026-01-07,cycling,109,medium
407,2026-01-27,cycling,100,low
407,2026-03-11,running,92,medium
407,2026-01-08,strength,93,low
407,2026-04-02,running,75,high
407,2026-04-03,strength,107,medium
407,2026-01-15,swimming,57,medium
407,2026-02-15,running,119,medium
407,2026-03-17,running,103,low
407,2026-02-26,strength,58,high
407,2026-02-21,running,69,medium
407,2026-02-03,strength,97,high
407,2026-02-24,swimming,76,medium
407,2026-01-06,cycling,62,high
407,2026-01-11,swimming,48,high
408,2026-03-15,running,118,high
408,2026-01-29,strength,101,low
408,2026-02-21,running,70,medium
408,2026-03-12,cycling,116,medium
408,2026-01-15,running,88,medium
408,2026-01-21,cycling,53,medium
408,2026-02-26,cycling,35,high
408,2026-03-23,running,51,low
408,2026-03-20,running,75,low
408,2026-02-23,running,26,high
408,2026-03-07,strength,48,low
408,2026-03-03,strength,21,medium
408,2026-02-08,running,36,high
408,2026-03-27,running,44,low
408,2026-03-26,cycling,41,medium
408,2026-01-08,running,39,low
408,2026-01-19,running,97,medium
408,2026-01-08,cycling,43,medium
408,2026-03-05,cycling,61,high
408,2026-02-28,running,20,high
408,2026-03-10,swimming,98,high
408,2026-03-03,cycling,31,high
408,2026-02-05,cycling,117,high
408,2026-01-20,strength,77,medium
408,2026-02-22,strength,40,low
408,2026-04-03,running,40,medium
408,2026-03-29,running,118,medium
408,2026-04-04,cycling,85,high
408,2026-03-21,strength,79,low
408,2026-02-11,cycling,41,medium
408,2026-03-16,swimming,61,medium
408,2026-03-21,strength,36,medium
408,2026-03-30,cycling,81,medium
408,2026-02-08,running,52,medium
408,2026-01-08,running,46,medium
408,2026-01-30,running,44,high
408,2026-03-31,running,88,medium
408,2026-01-06,strength,26,medium
408,2026-03-19,running,43,low
408,2026-03-30,cycling,117,medium
408,2026-02-03,cycling,28,medium
408,2026-01-06,strength,35,medium
408,2026-03-07,cycling,98,high
408,2026-03-27,strength,43,high
408,2026-04-05,running,93,medium
408,2026-01-22,cycling,50,high
408,2026-02-03,running,66,low
408,2026-03-15,running,60,high
408,2026-01-23,running,77,medium
408,2026-02-22,cycling,92,low
408,2026-03-18,running,43,medium
408,2026-01-09,running,52,high
408,2026-03-25,strength,90,high
408,2026-01-14,strength,33,medium
408,2026-03-12,cycling,93,low
408,2026-03-28,strength,101,medium
408,2026-01-30,running,39,low
408,2026-01-06,running,95,low
408,2026-01-13,running,46,medium
408,2026-03-06,running,68,medium
408,2026-02-09,swimming,54,low
408,2026-02-18,strength,36,high
408,2026-03-20,cycling,44,medium
408,2026-03-31,cycling,97,low
408,2026-01-16,cycling,42,medium
408,2026-02-09,strength,101,medium
408,2026-03-30,running,28,high
408,2026-01-21,cycling,56,high
408,2026-02-24,strength,76,low
408,2026-01-23,running,27,medium
408,2026-01-09,cycling,85,medium
408,2026-01-25,strength,25,medium
408,2026-02-20,running,28,medium
408,2026-04-04,strength,22,low
408,2026-01-12,running,91,medium
408,2026-03-23,cycling,34,high
408,2026-03-15,cycling,34,medium
408,2026-01-14,running,50,low
408,2026-01-07,cycling,97,medium
408,2026-01-13,strength,31,low
408,2026-01-14,cycling,39,low
408,2026-03-17,cycling,53,high
409,2026-02-13,cycling,46,high
409,2026-03-16,running,32,medium
409,2026-02-23,running,67,low
409,2026-01-18,cycling,71,high
409,2026-03-20,strength,45,medium
409,2026-02-02,strength,70,medium
409,2026-03-04,running,58,medium
409,2026-01-22,cycling,85,medium
409,2026-02-22,cycling,20,high
409,2026-03-27,strength,112,high
409,2026-02-11,running,90,high
409,2026-03-01,running,51,high
409,2026-01-27,running,62,low
409,2026-01-28,cycling,65,low
409,2026-03-23,cycling,33,high
409,2026-01-17,running,21,medium
409,2026-03-27,strength,38,high
409,2026-02-16,strength,76,medium
409,2026-03-13,running,101,medium
409,2026-03-29,strength,49,high
409,2026-03-11,running,97,low
409,2026-01-09,strength,49,medium
409,2026-02-03,swimming,77,medium
409,2026-02-06,strength,94,medium
409,2026-01-30,strength,51,high
409,2026-02-10,swimming,82,medium
409,2026-02-24,cycling,56,high
409,2026-02-20,swimming,26,high
409,2026-02-12,strength,71,medium
409,2026-02-15,strength,114,high
409,2026-01-12,cycling,69,medium
409,2026-01-14,strength,22,medium
410,2026-01-25,strength,20,medium
410,2026-03-26,running,106,medium
410,2026-03-09,running,81,medium
410,2026-01-22,cycling,28,medium
410,2026-03-29,running,97,high
410,2026-02-27,running,86,medium
410,2026-03-15,running,118,high
410,2026-03-06,cycling,98,medium
410,2026-02-21,running,103,low
410,2026-01-07,swimming,72,medium
410,2026-02-20,strength,22,high
410,2026-03-06,strength,100,high
410,2026-03-22,running,40,high
410,2026-01-31,running,88,medium
410,2026-03-11,running,104,medium
410,2026-01-26,strength,64,medium
410,2026-02-11,strength,114,high
410,2026-03-01,swimming,25,medium
410,2026-03-04,cycling,42,medium
410,2026-02-21,running,83,medium
410,2026-01-13,cycling,62,low
410,2026-01-24,running,32,medium
410,2026-03-26,running,45,medium
410,2026-02-15,strength,93,medium
410,2026-01-10,running,74,medium
410,2026-02-22,cycling,31,high
410,2026-01-20,strength,91,medium
410,2026-03-06,cycling,56,medium
410,2026-01-28,strength,37,medium
410,2026-02-25,running,64,high
410,2026-03-01,running,32,low
410,2026-02-05,cycling,89,medium
410,2026-02-22,running,53,medium
410,2026-01-31,cycling,67,high
410,2026-01-15,strength,54,low
410,2026-03-04,swimming,73,high
410,2026-02-01,running,92,medium
410,2026-02-18,running,119,medium
410,2026-02-10,strength,93,medium
410,2026-03-14,strength,55,medium
410,2026-03-24,running,71,medium
410,2026-03-25,running,31,medium
410,2026-02-26,running,23,medium
410,2026-02-23,strength,68,medium
410,2026-01-06,strength,39,medium
410,2026-03-04,cycling,105,low
410,2026-03-29,cycling,101,medium
410,2026-03-13,strength,58,high
410,2026-02-10,running,112,high
410,2026-03-09,cycling,97,medium
410,2026-01-23,cycling,70,medium
410,2026-03-07,swimming,50,low
410,2026-01-11,running,57,medium
410,2026-03-21,running,39,high
410,2026-03-24,running,113,medium
411,2026-02-07,strength,36,medium
411,2026-04-02,running,100,medium
411,2026-01-06,running,61,medium
411,2026-02-22,running,76,high
411,2026-03-20,running,103,low
411,2026-02-02,swimming,75,medium
411,2026-01-21,running,24,low
411,2026-02-13,strength,79,medium
411,2026-02-26,strength,25,medium
411,2026-03-16,cycling,20,medium
411,2026-01-27,cycling,25,medium
411,2026-02-20,strength,108,high
411,2026-02-17,swimming,75,low
411,2026-02-03,running,50,high
411,2026-02-04,strength,83,medium
411,2026-01-10,swimming,33,high
411,2026-03-09,swimming,59,medium
411,2026-04-04,running,107,medium
411,2026-03-02,cycling,117,high
411,2026-02-02,strength,37,high
411,2026-01-31,strength,26,low
411,2026-03-20,running,46,medium
411,2026-03-03,cycling,42,low
411,2026-03-05,running,78,medium
411,2026-01-07,running,65,low
411,2026-03-04,swimming,22,medium
411,2026-01-13,strength,54,high
411,2026-02-14,strength,71,medium
411,2026-01-20,swimming,46,low
411,2026-01-15,cycling,27,high
411,2026-03-05,strength,115,medium
411,2026-04-01,strength,108,medium
411,2026-03-11,strength,42,high
411,2026-02-26,strength,77,medium
411,2026-03-05,swimming,103,medium
411,2026-03-04,strength,78,high
411,2026-02-08,strength,92,medium
411,2026-01-11,running,22,high
411,2026-02-01,swimming,87,high
411,2026-02-24,running,80,high
411,2026-03-29,running,49,high
411,2026-03-03,swimming,105,high
411,2026-02-06,running,112,high
411,2026-02-21,strength,81,medium
411,2026-01-18,cycling,36,medium
411,2026-01-19,running,76,medium
411,2026-02-03,running,46,high
411,2026-02-18,running,32,high
411,2026-03-12,strength,114,medium
411,2026-03-04,strength,118,low
411,2026-02-20,running,100,medium
411,2026-03-14,swimming,101,medium
412,2026-01-14,cycling,107,high
412,2026-03-10,running,83,high
412,2026-01-22,swimming,44,medium
412,2026-02-06,strength,66,medium
412,2026-03-15,strength,30,medium
412,2026-01-06,swimming,82,medium
412,2026-02-27,cycling,36,medium
412,2026-01-13,strength,42,low
412,2026-04-03,cycling,88,medium
412,2026-03-16,running,75,medium
412,2026-04-04,cycling,32,high
412,2026-01-20,running,107,medium
412,2026-03-23,strength,46,medium
412,2026-02-05,running,34,medium
412,2026-02-03,running,40,medium
412,2026-03-23,strength,62,medium
412,2026-03-25,running,104,medium
412,2026-03-17,running,88,low
412,2026-02-06,running,79,medium
412,2026-02-21,running,41,high
412,2026-01-08,running,66,low
412,2026-03-13,running,117,medium
412,2026-02-10,cycling,113,high
412,2026-02-02,swimming,38,high
412,2026-01-15,running,107,medium
412,2026-04-03,running,33,high
412,2026-01-07,cycling,64,medium
412,2026-03-26,running,98,high
412,2026-02-15,running,115,high
412,2026-02-21,cycling,107,medium
412,2026-01-20,swimming,58,medium
412,2026-03-25,running,73,medium
412,2026-01-16,running,56,medium
412,2026-04-05,running,28,medium
412,2026-01-11,strength,89,low
412,2026-03-19,strength,112,medium
412,2026-04-02,strength,97,high
412,2026-02-08,swimming,115,medium
412,2026-03-27,cycling,95,medium
412,2026-01-06,swimming,55,low
412,2026-03-19,cycling,30,medium
412,2026-01-11,cycling,28,medium
412,2026-04-02,running,102,medium
412,2026-01-13,running,58,high
412,2026-03-03,running,91,medium
412,2026-03-09,running,115,medium
412,2026-01-12,cycling,46,high
412,2026-03-26,strength,41,medium
412,2026-03-03,cycling,66,medium
412,2026-03-11,cycling,80,medium
412,2026-03-05,running,44,medium
412,2026-02-01,strength,68,medium
412,2026-03-22,strength,29,low
412,2026-03-09,strength,106,high
412,2026-01-22,swimming,76,high
412,2026-02-22,running,28,medium
412,2026-02-15,running,90,medium
412,2026-01-24,running,108,medium
412,2026-01-19,running,21,medium
412,2026-02-02,cycling,103,medium
412,2026-02-09,strength,64,high
412,2026-01-27,running,39,high
413,2026-02-10,cycling,85,high
413,2026-01-07,strength,56,medium
413,2026-02-10,running,84,medium
413,2026-03-13,cycling,101,medium
413,2026-01-19,cycling,70,medium
413,2026-03-27,running,67,medium
413,2026-01-09,running,88,medium
413,2026-03-22,cycling,75,medium
413,2026-03-22,swimming,24,medium
413,2026-02-18,running,31,low
413,2026-03-09,cycling,66,medium
413,2026-03-25,running,51,medium
413,2026-03-26,strength,74,low
413,2026-01-28,strength,108,medium
413,2026-03-04,cycling,32,medium
413,2026-03-05,running,53,medium
413,2026-04-02,running,101,medium
413,2026-03-07,cycling,52,high
413,2026-02-09,running,96,medium
413,2026-02-14,running,28,high
413,2026-03-01,running,88,high
413,2026-03-27,cycling,30,medium
413,2026-01-28,strength,103,low
413,2026-04-03,swimming,79,medium
413,2026-01-24,strength,89,medium
413,2026-01-12,strength,35,medium
413,2026-01-14,cycling,103,low
413,2026-03-23,running,27,medium
413,2026-02-24,running,78,high
413,2026-02-23,cycling,101,high
413,2026-02-28,strength,57,high
413,2026-02-03,cycling,42,high
413,2026-02-05,cycling,62,low
413,2026-03-01,running,22,medium
413,2026-03-01,strength,64,medium
413,2026-03-08,swimming,27,medium
413,2026-01-27,strength,55,low
413,2026-02-16,running,36,medium
413,2026-01-23,cycling,54,high
413,2026-01-10,running,81,low
413,2026-02-07,strength,91,medium
413,2026-03-31,swimming,39,high
413,2026-03-10,strength,43,medium
413,2026-01-29,cycling,85,low
413,2026-03-13,strength,91,high
413,2026-01-08,running,57,medium
413,2026-03-27,cycling,107,low
413,2026-01-17,swimming,27,low
413,2026-02-17,running,32,medium
413,2026-01-20,cycling,103,low
413,2026-03-21,running,21,medium
413,2026-03-11,swimming,57,high
413,2026-02-13,running,29,high
413,2026-02-04,cycling,100,high
413,2026-02-04,cycling,46,high
413,2026-01-10,running,99,medium
413,2026-03-01,running,54,low
413,2026-01-27,running,66,medium
413,2026-01-07,running,41,medium
413,2026-03-10,running,113,low
413,2026-03-22,running,76,high
413,2026-02-20,swimming,87,medium
413,2026-01-06,strength,24,medium
413,2026-01-21,strength,27,low
413,2026-02-02,strength,92,medium
413,2026-02-14,running,117,high
413,2026-01-22,running,85,medium
413,2026-03-15,cycling,108,medium
414,2026-02-26,running,84,medium
414,2026-03-03,running,39,low
414,2026-02-23,swimming,24,high
414,2026-02-16,running,47,low
414,2026-02-22,strength,63,high
414,2026-01-14,strength,87,medium
414,2026-02-03,cycling,117,medium
414,2026-03-08,running,119,high
414,2026-01-25,running,73,medium
414,2026-03-27,cycling,23,high
414,2026-03-12,cycling,90,medium
414,2026-03-15,cycling,25,medium
414,2026-03-19,cycling,47,medium
414,2026-01-15,strength,88,high
414,2026-01-11,strength,110,high
414,2026-03-07,strength,77,high
414,2026-02-09,strength,107,medium
414,2026-02-28,swimming,41,medium
414,2026-03-13,strength,118,high
414,2026-03-04,running,81,medium
414,2026-01-06,strength,86,high
414,2026-02-05,running,94,medium
414,2026-02-23,running,92,medium
414,2026-03-22,strength,58,high
414,2026-01-10,running,98,high
414,2026-02-13,running,38,high
414,2026-01-22,running,107,medium
414,2026-03-17,running,28,medium
414,2026-04-04,strength,39,high
414,2026-03-07,strength,54,high
414,2026-03-28,running,40,low
414,2026-02-28,swimming,113,high
414,2026-02-11,strength,47,medium
414,2026-01-29,cycling,34,high
414,2026-03-28,strength,115,medium
414,2026-01-14,strength,44,high
414,2026-02-05,strength,45,high
414,2026-02-24,swimming,40,high
414,2026-01-24,strength,37,low
414,2026-03-17,running,112,medium
414,2026-01-15,strength,97,low
414,2026-03-19,running,44,high
414,2026-01-27,strength,91,medium
414,2026-03-10,running,92,medium
416,2026-04-04,strength,107,high
416,2026-02-23,cycling,78,medium
416,2026-02-16,strength,89,medium
416,2026-01-22,strength,47,medium
416,2026-01-07,swimming,117,low
416,2026-03-05,running,67,medium
416,2026-02-05,running,94,medium
416,2026-02-09,running,20,high
416,2026-02-22,strength,67,medium
416,2026-01-16,running,96,medium
416,2026-02-13,running,36,high
416,2026-02-09,running,74,high
416,2026-01-10,strength,92,low
416,2026-03-23,running,35,high
416,2026-03-09,running,84,medium
416,2026-03-05,strength,45,medium
416,2026-01-12,cycling,60,medium
416,2026-02-05,running,26,high
416,2026-02-02,running,32,high
416,2026-03-07,cycling,89,low
416,2026-04-01,cycling,54,medium
416,2026-03-25,cycling,63,low
416,2026-01-09,strength,29,low
416,2026-01-16,cycling,69,high
416,2026-01-28,swimming,37,high
416,2026-01-11,strength,44,high
416,2026-01-12,strength,113,high
416,2026-03-19,cycling,52,high
416,2026-04-05,running,106,medium
416,2026-03-03,running,114,high
416,2026-03-29,running,106,high
416,2026-03-22,cycling,33,medium
416,2026-02-08,swimming,21,medium
416,2026-02-07,swimming,80,high
416,2026-02-11,running,86,low
416,2026-01-16,strength,77,medium
416,2026-03-22,swimming,94,medium
416,2026-02-06,strength,74,high
417,2026-04-05,cycling,95,low
417,2026-03-22,running,31,medium
417,2026-03-07,running,25,high
417,2026-04-04,running,109,high
417,2026-02-27,running,37,low
417,2026-03-09,strength,71,low
417,2026-01-09,strength,113,medium
417,2026-02-20,running,86,medium
417,2026-03-22,running,113,high
417,2026-03-15,strength,77,high
417,2026-02-12,strength,53,low
417,2026-03-15,running,83,medium
417,2026-02-23,cycling,82,medium
417,2026-03-03,cycling,42,medium
417,2026-03-28,running,119,high
417,2026-03-14,running,35,low
417,2026-03-27,running,21,medium
417,2026-04-05,running,38,low
417,2026-04-01,strength,100,low
417,2026-02-23,strength,28,medium
417,2026-02-09,strength,65,medium
417,2026-02-05,strength,50,medium
417,2026-03-30,running,57,high
418,2026-03-31,running,56,medium
418,2026-01-25,strength,49,medium
418,2026-02-04,cycling,108,high
418,2026-02-16,cycling,80,low
418,2026-01-28,running,84,high
418,2026-03-13,swimming,28,medium
418,2026-01-27,running,31,high
418,2026-02-02,cycling,118,medium
418,2026-01-10,strength,106,high
418,2026-02-21,strength,22,high
418,2026-03-30,strength,89,medium
418,2026-01-17,cycling,98,medium
418,2026-03-11,cycling,96,low
418,2026-03-14,swimming,23,medium
418,2026-02-19,running,116,high
418,2026-02-09,swimming,37,high
418,2026-02-11,cycling,49,medium
418,2026-04-02,running,76,medium
418,2026-02-21,running,96,medium
418,2026-03-08,swimming,118,medium
418,2026-03-18,strength,33,medium
418,2026-03-02,strength,111,high
418,2026-01-14,running,25,medium
418,2026-01-26,cycling,115,high
418,2026-02-07,cycling,46,medium
418,2026-01-12,cycling,35,high
418,2026-03-30,running,116,medium
418,2026-03-01,strength,23,low
418,2026-02-24,running,23,medium
418,2026-03-14,strength,87,low
418,2026-03-05,strength,45,medium
418,2026-01-11,running,60,high
418,2026-02-06,strength,80,medium
418,2026-01-31,cycling,33,high
418,2026-03-23,running,111,high
418,2026-04-03,running,38,medium
418,2026-01-20,running,29,medium
418,2026-01-07,running,78,medium
418,2026-03-17,strength,63,medium
418,2026-01-21,running,20,high
418,2026-02-01,strength,109,medium
418,2026-02-19,swimming,105,high
418,2026-01-29,running,78,medium
418,2026-02-19,strength,108,medium
418,2026-03-09,cycling,80,medium
418,2026-02-10,swimming,53,high
418,2026-03-19,running,54,medium
418,2026-02-24,running,105,high
418,2026-01-16,cycling,23,low
418,2026-03-18,strength,36,high
418,2026-04-04,strength,74,low
418,2026-01-12,strength,111,medium
418,2026-02-04,strength,116,low
418,2026-03-19,cycling,93,medium
418,2026-03-20,running,115,low
418,2026-02-13,strength,48,high
418,2026-02-15,cycling,34,high
418,2026-02-09,running,38,high
418,2026-03-15,strength,52,high
418,2026-02-20,strength,82,medium
418,2026-04-05,running,91,high
420,2026-03-25,strength,33,medium
420,2026-02-20,cycling,31,medium
420,2026-02-21,running,61,medium
420,2026-02-04,running,40,low
420,2026-03-20,cycling,34,medium
420,2026-02-04,running,66,medium
420,2026-01-06,running,83,high
420,2026-01-15,running,23,medium
420,2026-03-14,running,90,high
420,2026-02-02,cycling,61,high
420,2026-01-07,running,59,low
420,2026-03-16,strength,52,high
420,2026-02-23,swimming,20,medium
420,2026-01-16,strength,66,medium
420,2026-02-07,cycling,76,low
420,2026-01-08,running,64,medium
420,2026-02-04,cycling,38,medium
420,2026-04-05,swimming,83,high
420,2026-03-18,strength,108,medium
420,2026-03-14,running,98,high
420,2026-04-05,cycling,40,low
420,2026-03-27,running,32,high
420,2026-03-27,cycling,29,low
420,2026-02-18,strength,65,medium
420,2026-01-28,swimming,87,low
420,2026-01-21,strength,104,medium
420,2026-03-28,strength,90,low
420,2026-02-09,running,84,high
420,2026-03-27,running,115,medium
420,2026-02-09,strength,91,medium
421,2026-01-27,strength,82,medium
421,2026-02-28,running,75,high
421,2026-02-07,strength,72,medium
421,2026-02-27,swimming,116,medium
421,2026-02-17,swimming,101,medium
421,2026-02-20,running,119,medium
421,2026-03-22,running,34,medium
421,2026-01-09,strength,35,low
421,2026-02-24,running,36,medium
421,2026-01-23,cycling,83,medium
421,2026-01-21,cycling,22,medium
421,2026-03-09,strength,59,low
421,2026-02-08,running,99,high
421,2026-03-05,cycling,116,medium
421,2026-03-24,strength,44,high
421,2026-01-06,running,45,medium
421,2026-01-24,strength,52,low
421,2026-02-23,running,50,medium
421,2026-03-21,running,55,medium
421,2026-01-11,running,112,medium
421,2026-01-16,strength,91,medium
421,2026-02-01,strength,71,medium
421,2026-01-10,strength,32,high
421,2026-03-15,strength,54,medium
421,2026-03-21,cycling,85,medium
421,2026-02-27,swimming,69,high
421,2026-01-13,running,75,medium
421,2026-01-30,strength,96,medium
421,2026-01-15,cycling,33,low
421,2026-02-05,running,49,medium
421,2026-03-12,strength,118,medium
421,2026-03-01,swimming,20,medium
421,2026-03-11,running,25,high
421,2026-02-21,running,97,medium
421,2026-03-06,running,55,medium
421,2026-02-17,running,106,high
421,2026-02-02,running,33,low
421,2026-01-21,swimming,43,high
421,2026-03-29,running,37,medium
421,2026-01-13,running,67,medium
421,2026-03-28,running,114,high
421,2026-01-25,swimming,45,high
421,2026-03-04,swimming,71,low
421,2026-03-09,running,117,medium
421,2026-03-31,running,102,low
421,2026-04-04,running,70,medium
421,2026-01-24,running,55,low
421,2026-03-30,strength,76,medium
421,2026-04-04,running,104,high
421,2026-01-21,strength,88,low
421,2026-03-04,swimming,88,high
421,2026-03-12,strength,86,medium
421,2026-03-27,swimming,86,high
421,2026-03-09,cycling,26,medium
421,2026-02-23,swimming,102,low
421,2026-03-08,strength,102,medium
421,2026-03-31,cycling,58,low
421,2026-01-06,strength,95,low
421,2026-01-18,running,115,low
421,2026-03-23,running,109,medium
421,2026-03-02,strength,86,low
421,2026-01-12,strength,71,high
421,2026-01-25,strength,74,medium
421,2026-03-12,swimming,108,high
421,2026-01-07,strength,65,medium
421,2026-01-18,cycling,46,medium
421,2026-03-02,strength,39,high
421,2026-01-24,strength,116,high
421,2026-02-21,running,96,low
421,2026-03-05,running,44,medium
421,2026-02-28,running,79,low
421,2026-03-04,strength,44,medium
421,2026-01-11,cycling,50,medium
421,2026-02-05,running,83,high
421,2026-02-27,cycling,96,medium
421,2026-03-29,swimming,45,medium
421,2026-02-09,cycling,50,high
421,2026-03-29,cycling,39,low
421,2026-01-22,cycling,77,low
421,2026-03-26,strength,29,high
421,2026-03-03,strength,34,medium
421,2026-02-25,swimming,24,high
422,2026-02-16,strength,85,high
422,2026-03-23,running,99,medium
422,2026-03-15,cycling,95,low
422,2026-03-13,cycling,107,high
422,2026-02-10,running,62,medium
422,2026-02-20,strength,35,medium
422,2026-02-09,running,20,medium
422,2026-01-12,cycling,69,medium
422,2026-03-02,running,26,low
422,2026-03-03,cycling,27,low
422,2026-02-13,strength,57,high
422,2026-01-15,strength,65,medium
422,2026-03-02,running,86,high
422,2026-01-19,running,38,high
422,2026-02-15,strength,113,medium
422,2026-01-23,cycling,104,high
422,2026-03-30,running,45,medium
422,2026-02-16,cycling,37,medium
422,2026-03-19,strength,52,medium
422,2026-03-14,strength,111,low
422,2026-02-21,strength,95,medium
422,2026-03-09,cycling,71,high
422,2026-02-03,cycling,70,high
422,2026-04-02,strength,100,medium
422,2026-02-12,running,114,medium
422,2026-02-03,running,110,medium
422,2026-03-21,running,108,high
422,2026-02-23,cycling,69,medium
422,2026-01-24,cycling,24,medium
422,2026-02-21,cycling,111,high
422,2026-03-27,running,92,low
422,2026-01-22,strength,81,low
422,2026-01-25,running,46,low
422,2026-01-20,cycling,67,low
422,2026-01-07,strength,90,medium
422,2026-01-22,running,111,low
